TIMESTAMP,POWER
20131120 1:00,0.057791222
20131120 2:00,0.14373651
20131120 3:00,0.24077487
20131120 4:00,0.18400502
20131120 5:00,0.120496385
20131120 6:00,0.08054755
20131120 7:00,0.090266936
20131120 8:00,0.2246882
20131120 9:00,0.69587535
20131120 10:00,0.69687504
20131120 11:00,0.51054996
20131120 12:00,0.35967192
20131120 13:00,0.38010824
20131120 14:00,0.5146161
20131120 15:00,0.43237904
20131120 16:00,0.3082674
20131120 17:00,0.27789083
20131120 18:00,0.20901623
20131120 19:00,0.18369399
20131120 20:00,0.34901068
20131120 21:00,0.51002914
20131120 22:00,0.36135483
20131120 23:00,0.3233547
20131121 0:00,0.15626372
20131121 1:00,0.037998233
20131121 2:00,0.01938811
20131121 3:00,0.022317626
20131121 4:00,0.044374153
20131121 5:00,0.07179578
20131121 6:00,0.18886039
20131121 7:00,0.31210446
20131121 8:00,0.34103367
20131121 9:00,0.4486685
20131121 10:00,0.542146
20131121 11:00,0.48215473
20131121 12:00,0.55620927
20131121 13:00,0.7291835
20131121 14:00,0.4754928
20131121 15:00,0.3596972
20131121 16:00,0.23553938
20131121 17:00,0.23681799
20131121 18:00,0.179884
20131121 19:00,0.1903982
20131121 20:00,0.20652807
20131121 21:00,0.21933174
20131121 22:00,0.10711386
20131121 23:00,0.256167
20131122 0:00,0.2660525
20131122 1:00,0.17138278
20131122 2:00,0.12849651
20131122 3:00,0.15032843
20131122 4:00,0.18755583
20131122 5:00,0.31685868
20131122 6:00,0.3552543
20131122 7:00,0.37505922
20131122 8:00,0.48307046
20131122 9:00,0.5543694
20131122 10:00,0.5909557
20131122 11:00,0.65692
20131122 12:00,0.55923355
20131122 13:00,0.3300611
20131122 14:00,0.37279937
20131122 15:00,0.3435665
20131122 16:00,0.38317457
20131122 17:00,0.39017257
20131122 18:00,0.42311278
20131122 19:00,0.3806207
20131122 20:00,0.3874927
20131122 21:00,0.26494306
20131122 22:00,0.22472277
20131122 23:00,0.2761649
20131123 0:00,0.17463985
20131123 1:00,0.21263616
20131123 2:00,0.16288155
20131123 3:00,0.13972782
20131123 4:00,0.13897619
20131123 5:00,0.09251319
20131123 6:00,0.09760182
20131123 7:00,0.15076903
20131123 8:00,0.32707393
20131123 9:00,0.3053896
20131123 10:00,0.43064004
20131123 11:00,0.46941885
20131123 12:00,0.70786864
20131123 13:00,0.5790178
20131123 14:00,0.48891753
20131123 15:00,0.5629888
20131123 16:00,0.51864856
20131123 17:00,0.36071536
20131123 18:00,0.39599445
20131123 19:00,0.49163103
20131123 20:00,0.5125242
20131123 21:00,0.53090554
20131123 22:00,0.3664877
20131123 23:00,0.25962433
20131124 0:00,0.08143741
20131124 1:00,0.025177285
20131124 2:00,0.018806571
20131124 3:00,0.0190283
20131124 4:00,0.018857595
20131124 5:00,0.026810143
20131124 6:00,0.023881368
20131124 7:00,0.022127558
20131124 8:00,0.024080075
20131124 9:00,0.050007075
20131124 10:00,0.17265278
20131124 11:00,0.18976754
20131124 12:00,0.2203512
20131124 13:00,0.3201824
20131124 14:00,0.34604877
20131124 15:00,0.255595
20131124 16:00,0.27364948
20131124 17:00,0.31880242
20131124 18:00,0.33431044
20131124 19:00,0.2780844
20131124 20:00,0.34991947
20131124 21:00,0.43193376
20131124 22:00,0.28638956
20131124 23:00,0.18694243
20131125 0:00,0.18556875
20131125 1:00,0.087061696
20131125 2:00,0.018806571
20131125 3:00,0.018806571
20131125 4:00,0.018806571
20131125 5:00,0.018806571
20131125 6:00,0.018806571
20131125 7:00,0.018806571
20131125 8:00,0.018806571
20131125 9:00,0.05449959
20131125 10:00,0.024520688
20131125 11:00,0.025661096
20131125 12:00,0.10148094
20131125 13:00,0.23971221
20131125 14:00,0.4790464
20131125 15:00,0.7430347
20131125 16:00,0.82693356
20131125 17:00,0.8623993
20131125 18:00,0.89960665
20131125 19:00,0.8747209
20131125 20:00,0.83143073
20131125 21:00,0.7668374
20131125 22:00,0.35278884
20131125 23:00,0.07244374
20131126 0:00,0.0844353
20131126 1:00,0.029255107
20131126 2:00,0.018806571
20131126 3:00,0.018806571
20131126 4:00,0.018806571
20131126 5:00,0.018806571
20131126 6:00,0.018806571
20131126 7:00,0.018806571
20131126 8:00,0.018806571
20131126 9:00,0.018806571
20131126 10:00,0.036408577
20131126 11:00,0.13486381
20131126 12:00,0.35983178
20131126 13:00,0.49836862
20131126 14:00,0.6988669
20131126 15:00,0.8579281
20131126 16:00,0.8469843
20131126 17:00,0.8908637
20131126 18:00,0.9244751
20131126 19:00,0.8974144
20131126 20:00,0.86911464
20131126 21:00,0.78764343
20131126 22:00,0.79555976
20131126 23:00,0.72625023
20131127 0:00,0.72331685
20131127 1:00,0.6510393
20131127 2:00,0.591006
20131127 3:00,0.40624365
20131127 4:00,0.4865821
20131127 5:00,0.47841632
20131127 6:00,0.43930984
20131127 7:00,0.43446246
20131127 8:00,0.40358892
20131127 9:00,0.2804068
20131127 10:00,0.1490757
20131127 11:00,0.40736935
20131127 12:00,0.34692386
20131127 13:00,0.3167998
20131127 14:00,0.33117184
20131127 15:00,0.13423312
20131127 16:00,0.018806571
20131127 17:00,0.018806571
20131127 18:00,0.018806571
20131127 19:00,0.05816272
20131127 20:00,0.07572673
20131127 21:00,0.018806571
20131127 22:00,0.07067265
20131127 23:00,0.1769984
20131128 0:00,0.25506568
20131128 1:00,0.43862095
20131128 2:00,0.7092975
20131128 3:00,0.49323562
20131128 4:00,0.20798814
20131128 5:00,0.35171178
20131128 6:00,0.5381976
20131128 7:00,0.5497069
20131128 8:00,0.47418222
20131128 9:00,0.31956816
20131128 10:00,0.18355575
20131128 11:00,0.16770235
20131128 12:00,0.15056169
20131128 13:00,0.31856683
20131128 14:00,0.7098606
20131128 15:00,0.65823895
20131128 16:00,0.89831555
20131128 17:00,0.9299601
20131128 18:00,0.93591285
20131128 19:00,0.9385557
20131128 20:00,0.928357
20131128 21:00,0.9342752
20131128 22:00,0.9259135
20131128 23:00,0.90074176
20131129 0:00,0.86570936
20131129 1:00,0.845442
20131129 2:00,0.6748813
20131129 3:00,0.41077176
20131129 4:00,0.3270487
20131129 5:00,0.3740007
20131129 6:00,0.36686638
20131129 7:00,0.36256653
20131129 8:00,0.36415693
20131129 9:00,0.45492724
20131129 10:00,0.5939212
20131129 11:00,0.66019636
20131129 12:00,0.65734005
20131129 13:00,0.6771831
20131129 14:00,0.6177799
20131129 15:00,0.72753614
20131129 16:00,0.83663833
20131129 17:00,0.8372968
20131129 18:00,0.7984691
20131129 19:00,0.9068158
20131129 20:00,0.9295875
20131129 21:00,0.90244013
20131129 22:00,0.8986102
20131129 23:00,0.9165121
20131130 0:00,0.8908897
20131130 1:00,0.86108226
20131130 2:00,0.86431426
20131130 3:00,0.73540306
20131130 4:00,0.4331519
20131130 5:00,0.39968243
20131130 6:00,0.3678172
20131130 7:00,0.4471479
20131130 8:00,0.5678697
20131130 9:00,0.6719745
20131130 10:00,0.56319886
20131130 11:00,0.502107
20131130 12:00,0.6371357
20131130 13:00,0.8553633
20131130 14:00,0.938937
20131130 15:00,0.933946
20131130 16:00,0.9348125
20131130 17:00,0.9164774
20131130 18:00,0.9361641
20131130 19:00,0.9067206
20131130 20:00,0.9305319
20131130 21:00,0.91655535
20131130 22:00,0.894529
20131130 23:00,0.74902743
20131201 0:00,0.16562888
